batter, batter_name, des, description, game_pk, hc_x, hc_y, hit_angle, hit_distance, hit_speed, inning, outs, pitcher, pitcher_name, play_id, team_batting, team_fielding, date
664913, Seth Brown, Seth Brown flies out to left fielder Alex Verdugo., Flyout, 745753, 36.39, 94.76, 36, 339, 98.5, 9, 2, 641656, Ian Hamilton, d205220d-957d-4992-8ca1-e8fa93e250ce, OAK, NYY, Wed Apr 24 2024 20:43:53 GMT-0500 (Central Daylight Time)
592450, Aaron Judge, Aaron Judge homers (4) on a fly ball to right field.    Juan Soto scores., Home Run, 745753, 203.42, 69.1, 27, 361, 103.2, 1, 1, 671212, Joe Boyle, 349725c9-e178-4923-9e55-d9630fec3882, NYY, OAK, Wed Apr 24 2024 20:46:42 GMT-0500 (Central Daylight Time)
641857, Ryan McMahon, Ryan McMahon homers (3) on a fly ball to center field., Home Run, 746567, 150.28, 20.56, 26, 444, 109.7, 6, 1, 663362, Matt Waldron, 53706b01-fbb7-416d-b3d9-87a1203eead8, COL, SD, Wed Apr 24 2024 21:14:44 GMT-0500 (Central Daylight Time)
514888, Jose Altuve, Jose Altuve homers (6) on a fly ball to left field., Home Run, 746889, 20.87, 80.27, 28, 390, 105.4, 9, 0, 593576, Héctor Neris, 3d12ad86-7a33-4778-b070-c37fcff1b63e, HOU, CHC, Wed Apr 24 2024 21:22:14 GMT-0500 (Central Daylight Time)
694497, Evan Carter, Evan Carter triples (1) on a fly ball to right fielder Mitch Haniger.   Adolis García scores., Triple, 745028, 172.64, 58.09, 18, 378, 105.0, 7, 2, 608723, Austin Voth, f61ba193-ee5f-431c-8bb4-ef7c76679047, TEX, SEA, Wed Apr 24 2024 21:38:58 GMT-0500 (Central Daylight Time)
661388, William Contreras, William Contreras homers (5) on a fly ball to left center field., Home Run, 745512, 64.95, 27.55, 25, 448, 114.4, 1, 1, 656605, Mitch Keller, 84ed21d5-58f7-4b46-9e0f-2786aedf87dd, MIL, PIT, Thu Apr 25 2024 15:34:47 GMT-0500 (Central Daylight Time)
686217, Sal Frelick, Sal Frelick flies out to left fielder Jack Suwinski., Flyout, 745512, 47.12, 76.25, 28, 360, 97.0, 6, 3, 656924, Ryder Ryan, 06976f60-b436-4325-abc4-2a9b9c9524ac, MIL, PIT, Thu Apr 25 2024 15:34:57 GMT-0500 (Central Daylight Time)
596142, Gary Sánchez, Gary Sánchez homers (3) on a fly ball to right field.    Blake Perkins scores., Home Run, 745512, 223.48, 83.97, 31, 371, 104.2, 8, 2, 547973, Aroldis Chapman, 36977427-a973-4e58-a449-33919bbe20c1, MIL, PIT, Thu Apr 25 2024 15:35:02 GMT-0500 (Central Daylight Time)
669261, Jack Suwinski, Jack Suwinski doubles (4) on a sharp fly ball to center fielder Blake Perkins.   Joey Bart scores., Double, 745512, 170.07, 64.89, 35, 380, 104.8, 5, 2, 642547, Freddy Peralta, 23fe27d1-fcfb-423e-ad89-2f5a744b6953, PIT, MIL, Thu Apr 25 2024 15:35:12 GMT-0500 (Central Daylight Time)
608701, Rob Refsnyder, Rob Refsnyder triples (1) on a fly ball to left fielder Steven Kwan.   Rafael Devers scores., Triple, 746646, 45.68, 83.76, 31, 349, 92.3, 3, 0, 663474, Triston McKenzie, 08e2747c-9aef-4199-afab-6a192dfd7777, BOS, CLE, Thu Apr 25 2024 15:35:40 GMT-0500 (Central Daylight Time)
686823, Will Brennan, Will Brennan homers (3) on a fly ball to right field., Home Run, 746646, 201.65, 74.26, 24, 361, 101.6, 2, 1, 502624, Chase Anderson, d9669707-762b-4c2f-9a53-2154c658953f, CLE, BOS, Thu Apr 25 2024 15:35:43 GMT-0500 (Central Daylight Time)
608070, José Ramírez, José Ramírez hits a grand slam (5) to right field.   Gabriel Arias scores.    Steven Kwan scores.    Tyler Freeman scores., Home Run, 746646, 225.89, 79.12, 21, 384, 107.8, 2, 2, 502624, Chase Anderson, 9567d54f-7086-4ce0-893c-ee79db37cfc9, CLE, BOS, Thu Apr 25 2024 15:35:46 GMT-0500 (Central Daylight Time)
686823, Will Brennan, Will Brennan doubles (4) on a fly ball to center fielder Jarren Duran., Double, 746646, 42.31, 81.87, 25, 355, 97.7, 3, 2, 657514, Brennan Bernardino, 89896218-c527-4bb8-be53-e3cee4191a36, CLE, BOS, Thu Apr 25 2024 15:35:50 GMT-0500 (Central Daylight Time)
547180, Bryce Harper, Bryce Harper homers (5) on a fly ball to right center field.    Trea Turner scores., Home Run, 746724, 204.39, 64.6, 25, 384, 101.4, 3, 2, 607259, Nick Martinez, 76180620-00e5-4487-98a3-35b2a2774502, PHI, CIN, Thu Apr 25 2024 15:36:22 GMT-0500 (Central Daylight Time)
666397, Edouard Julien, Edouard Julien homers (6) on a fly ball to right center field., Home Run, 745918, 172.1, 38.79, 28, 412, 104.9, 6, 0, 647336, Michael Soroka, 64b05d54-3f8e-4d35-b385-405332792729, MIN, CWS, Thu Apr 25 2024 15:37:47 GMT-0500 (Central Daylight Time)
680777, Ryan Jeffers, Ryan Jeffers homers (4) on a line drive to left field., Home Run, 745918, 27.26, 80.81, 19, 379, 112.0, 6, 0, 647336, Michael Soroka, fa33efd2-86b4-4af8-9805-861c16e109b1, MIN, CWS, Thu Apr 25 2024 15:37:50 GMT-0500 (Central Daylight Time)
666397, Edouard Julien, Edouard Julien homers (7) on a fly ball to left center field., Home Run, 745918, 62.06, 59.97, 40, 378, 102.7, 7, 2, 605154, John Brebbia, be48cc16-aed5-4955-9d7d-e73f47361be8, MIN, CWS, Thu Apr 25 2024 15:37:54 GMT-0500 (Central Daylight Time)
467793, Carlos Santana, Carlos Santana homers (1) on a fly ball to right center field., Home Run, 745918, 205.07, 57.23, 23, 400, 105.6, 8, 2, 621051, Steven Wilson, a64bb5e2-bce7-4c1a-b20e-3f76c3859576, MIN, CWS, Thu Apr 25 2024 15:37:57 GMT-0500 (Central Daylight Time)
669304, Jose Miranda, Jose Miranda homers (2) on a fly ball to left center field., Home Run, 745918, 54.43, 63.52, 33, 379, 98.1, 8, 2, 621051, Steven Wilson, e3232043-75a9-4741-a07c-be66df69e0a0, MIN, CWS, Thu Apr 25 2024 15:38:00 GMT-0500 (Central Daylight Time)
457759, Justin Turner, Justin Turner doubles (8) on a sharp fly ball to left fielder Adam Frazier., Double, 746320, 82.32, 50.03, 24, 384, 102.4, 4, 1, 666142, Cole Ragans, d272ccc5-1916-4d45-a939-08af327ec9a1, TOR, KC, Thu Apr 25 2024 15:38:03 GMT-0500 (Central Daylight Time)
521692, Salvador Perez, Salvador Perez homers (7) on a fly ball to left field.   Vinnie Pasquantino scores., Home Run, 746320, 15.07, 77.33, 22, 404, 109.4, 1, 2, 621244, José Berríos, 0af33ced-0451-491a-a732-ad0074474c81, KC, TOR, Thu Apr 25 2024 15:38:06 GMT-0500 (Central Daylight Time)
686681, Michael Massey, Michael Massey flies out to right fielder George Springer., Flyout, 746320, 215.01, 93.28, 24, 341, 97.2, 4, 3, 621244, José Berríos, aaa95cab-baec-43e9-ab31-fc1b0e8ef678, KC, TOR, Thu Apr 25 2024 15:38:11 GMT-0500 (Central Daylight Time)
691718, Pete Crow-Armstrong, Pete Crow-Armstrong homers (1) on a fly ball to right center field.    Miguel Amaya scores., Home Run, 746887, 207.4, 60.53, 33, 396, 107.2, 6, 1, 650556, Bryan Abreu, 8b91b2be-d8f5-4edb-8dc1-b594b6a15697, CHC, HOU, Thu Apr 25 2024 15:38:15 GMT-0500 (Central Daylight Time)
664034, Ty France, Ty France homers (1) on a fly ball to right field.    Julio Rodríguez scores., Home Run, 745027, 230.33, 80.36, 28, 368, 101.1, 1, 2, 571760, Andrew Heaney, e95e75fd-aa3c-4af4-b12f-41aa962dde98, SEA, TEX, Thu Apr 25 2024 15:38:18 GMT-0500 (Central Daylight Time)
649966, Luis Urías, Luis Urías homers (2) on a fly ball to left center field.   Dylan Moore scores., Home Run, 745027, 43.34, 60.11, 33, 398, 103.2, 5, 1, 571760, Andrew Heaney, 4fc59b2f-cc8b-406b-9b81-cc6f31f82a5a, SEA, TEX, Thu Apr 25 2024 15:38:21 GMT-0500 (Central Daylight Time)
593871, Jorge Polanco, Jorge Polanco flies out to left fielder Wyatt Langford., Flyout, 745027, 76.19, 59.6, 28, 367, 94.7, 6, 3, 571760, Andrew Heaney, 09c8cc39-417b-40ee-8908-875f9e2863c3, SEA, TEX, Thu Apr 25 2024 15:38:24 GMT-0500 (Central Daylight Time)
608369, Corey Seager, Corey Seager lines out sharply to right fielder Mitch Haniger., Lineout, 745027, 190.51, 67.58, 20, 362, 107.4, 1, 2, 622491, Luis Castillo, 2e497a4c-bc4d-4b8b-abf5-24af0e033c95, TEX, SEA, Thu Apr 25 2024 15:38:28 GMT-0500 (Central Daylight Time)
669701, Josh Smith, Josh Smith homers (1) on a fly ball to right field., Home Run, 745027, 219.24, 84.22, 27, 364, 104.2, 4, 1, 622491, Luis Castillo, e9caa47c-3560-4403-ac2c-af3fdabd6a8c, TEX, SEA, Thu Apr 25 2024 15:38:36 GMT-0500 (Central Daylight Time)
673490, Ha-Seong Kim, Ha-Seong Kim homers (4) on a fly ball to left field.   Jurickson Profar scores., Home Run, 746564, 21.69, 72.12, 29, 404, 101.9, 3, 1, 641712, Dakota Hudson, 24940ff7-5458-4465-a9a0-9ee815abdaf1, SD, COL, Thu Apr 25 2024 15:38:39 GMT-0500 (Central Daylight Time)
660707, Elehuris Montero, Elehuris Montero homers (1) on a fly ball to left field.   Brenton Doyle scores., Home Run, 746564, 22.69, 92.95, 33, 364, 95.4, 3, 2, 681190, Randy Vásquez, 5cfbf89a-8df5-45fb-a452-a332cb03e369, COL, SD, Thu Apr 25 2024 15:38:43 GMT-0500 (Central Daylight Time)
606192, Teoscar Hernández, Teoscar Hernández homers (6) on a fly ball to left center field., Home Run, 744867, 74.18, 42.35, 30, 408, 106.0, 2, 0, 669022, MacKenzie Gore, 184880e8-fb5f-442c-9fa3-43f6f8928aef, LAD, WSH, Thu Apr 25 2024 15:38:46 GMT-0500 (Central Daylight Time)
595777, Jurickson Profar, Jurickson Profar homers (3) on a fly ball to right field.    Jake Cronenworth scores., Home Run, 746564, 238.81, 78.61, 29, 405, 101.0, 7, 1, 683232, Nick Mears, 1abc225a-cd17-40f4-a7a9-cef5961da2f0, SD, COL, Thu Apr 25 2024 16:14:57 GMT-0500 (Central Daylight Time)
696100, Hunter Goodman, Hunter Goodman homers (1) on a fly ball to left center field.   Brendan Rodgers scores.    Sean Bouchard scores., Home Run, 746564, 55.27, 31.47, 29, 448, 106.5, 8, 1, 593974, Wandy Peralta, f12faaaa-af4b-4f85-b67f-746c86772fb8, COL, SD, Thu Apr 25 2024 16:52:07 GMT-0500 (Central Daylight Time)
624431, Jose Trevino, Jose Trevino homers (2) on a fly ball to right field., Home Run, 745755, 224.35, 89.47, 29, 325, 94.4, 2, 2, 622072, Alex Wood, eb00919e-8479-4a9a-8641-5b5740297a4c, NYY, OAK, Thu Apr 25 2024 18:31:21 GMT-0500 (Central Daylight Time)
669397, Nick Allen, Nick Allen homers (1) on a fly ball to left field., Home Run, 745755, 29, 89.63, 28, 360, 97.7, 3, 1, 641482, Nestor Cortes, 4278191d-0057-4c94-bab9-839e2f992209, OAK, NYY, Thu Apr 25 2024 18:36:45 GMT-0500 (Central Daylight Time)
663527, Tyler Nevin, Tyler Nevin homers (1) on a fly ball to right field.    Darell Hernaiz scores., Home Run, 745755, 218.28, 78.56, 38, 348, 97.4, 3, 2, 641482, Nestor Cortes, ef8ffcbc-aef2-4c16-82b3-0a709e593e27, OAK, NYY, Thu Apr 25 2024 18:42:43 GMT-0500 (Central Daylight Time)
521692, Salvador Perez, Salvador Perez flies out to left fielder Riley Greene., Flyout, 746482, 57.47, 71.65, 38, 358, 96.7, 2, 1, 681857, Reese Olson, da7fcee0-08cc-4b0f-b3d9-c71c8d797bae, KC, DET, Fri Apr 26 2024 16:15:24 GMT-0500 (Central Daylight Time)
669127, Shea Langeliers, Shea Langeliers homers (6) on a line drive to left center field., Home Run, 747050, 83.12, 48.65, 21, 387, 105.1, 1, 2, 669203, Corbin Burnes, 0f59d5b5-8e91-4fdd-9748-4e3c4d969251, OAK, BAL, Fri Apr 26 2024 23:05:36 GMT-0500 (Central Daylight Time)
676116, Ryan Noda, Ryan Noda flies out sharply to right fielder Anthony Santander., Flyout, 747050, 186.69, 65.21, 32, 364, 103.3, 8, 1, 666974, Yennier Cano, 23c8ab17-96f2-4c52-a8c6-1f0798d05e96, OAK, BAL, Fri Apr 26 2024 23:05:43 GMT-0500 (Central Daylight Time)
656775, Cedric Mullins, Cedric Mullins homers (6) on a fly ball to right field., Home Run, 747050, 225.28, 82.03, 26, 377, 100.6, 4, 1, 548389, Ross Stripling, 2894f383-363b-4543-b91f-93ccc3f55e4d, BAL, OAK, Fri Apr 26 2024 23:05:47 GMT-0500 (Central Daylight Time)
660271, Shohei Ohtani, Shohei Ohtani homers (7) on a fly ball to right center field., Home Run, 744949, 200.6, 74.1, 37, 360, 96.1, 1, 1, 605135, Chris Bassitt, fbcda4ef-a717-4fb8-8549-03be920e5f97, LAD, TOR, Fri Apr 26 2024 23:06:21 GMT-0500 (Central Daylight Time)
571970, Max Muncy, Max Muncy homers (5) on a fly ball to right field.    Freddie Freeman scores.    Will Smith scores., Home Run, 744949, 213.14, 79.14, 42, 366, 107.6, 3, 0, 605135, Chris Bassitt, 5519060b-ef50-4cfb-ac56-715e09a2561f, LAD, TOR, Fri Apr 26 2024 23:06:24 GMT-0500 (Central Daylight Time)
669257, Will Smith, Will Smith homers (2) on a line drive to left field., Home Run, 744949, 23.89, 94.09, 21, 360, 108.0, 4, 1, 670950, Trevor Richards, cad205ac-c899-41eb-9b6b-ac7c82f81b80, LAD, TOR, Fri Apr 26 2024 23:06:27 GMT-0500 (Central Daylight Time)
643376, Danny Jansen, Danny Jansen homers (1) on a fly ball to left field., Home Run, 744949, 24.64, 81.19, 26, 382, 106.5, 4, 2, 694813, Gavin Stone, e4a2f2a3-c677-463f-8c40-8ad2f5874223, TOR, LAD, Fri Apr 26 2024 23:06:30 GMT-0500 (Central Daylight Time)
641933, Tyler O'Neill, Tyler O'Neill homers (8) on a fly ball to center field., Home Run, 746972, 114.04, 36.4, 23, 403, 108.2, 4, 1, 684007, Shota Imanaga, 93d2deb2-43f9-40a7-942f-119ad142e901, BOS, CHC, Fri Apr 26 2024 23:07:02 GMT-0500 (Central Daylight Time)
665839, Enmanuel Valdez, Enmanuel Valdez hits a ground-rule double (3) on a line drive to right field.   Pablo Reyes to 3rd., Double, 746972, 235.66, 63.88, 22, 360, 109.9, 9, 2, 624522, Keegan Thompson, c7dd641c-865a-463c-b15c-1d953bf58797, BOS, CHC, Fri Apr 26 2024 23:07:05 GMT-0500 (Central Daylight Time)
676475, Alec Burleson, Alec Burleson homers (1) on a fly ball to right center field.    Nolan Arenado scores.    Paul Goldschmidt scores., Home Run, 745835, 198.62, 48.7, 28, 412, 107.3, 2, 0, 676130, José Buttó, d29fcca3-f5a4-4cd4-bb07-1747ccae4528, STL, NYM, Fri Apr 26 2024 23:08:10 GMT-0500 (Central Daylight Time)
575929, Willson Contreras, Willson Contreras homers (4) on a fly ball to left center field., Home Run, 745835, 55.31, 32.51, 22, 445, 114.2, 3, 0, 676130, José Buttó, ba60ee59-a7d2-4537-a61d-0d4b08c711f4, STL, NYM, Fri Apr 26 2024 23:08:13 GMT-0500 (Central Daylight Time)
502110, J.D. Martinez, J.D. Martinez doubles (1) on a sharp fly ball to right fielder Lars Nootbaar.   Francisco Lindor scores., Double, 745835, 217.44, 91.53, 25, 348, 101.1, 6, 2, 571945, Miles Mikolas, 56757ea0-0f9f-4b64-9578-d33ebf34cf55, NYM, STL, Fri Apr 26 2024 23:08:20 GMT-0500 (Central Daylight Time)
680757, Steven Kwan, Steven Kwan homers (3) on a fly ball to right field., Home Run, 747129, 238.34, 87.39, 26, 389, 102.8, 1, 0, 519242, Chris Sale, 699824cf-f19a-4067-b762-70a83d7c1a22, CLE, ATL, Fri Apr 26 2024 23:08:22 GMT-0500 (Central Daylight Time)
663586, Austin Riley, Austin Riley flies out to left fielder Steven Kwan., Flyout, 747129, 59.45, 77.89, 21, 374, 109.4, 1, 2, 671106, Logan Allen, 6739c0b2-6787-4bc9-9e39-5a823236fe6d, ATL, CLE, Fri Apr 26 2024 23:08:25 GMT-0500 (Central Daylight Time)
606115, Orlando Arcia, Orlando Arcia homers (2) on a fly ball to left center field., Home Run, 747129, 52.8, 60.24, 35, 387, 103.4, 8, 1, 658648, Pedro Avila, 99de18c1-90ef-4596-b49d-61e6ccbbcdc7, ATL, CLE, Fri Apr 26 2024 23:08:28 GMT-0500 (Central Daylight Time)
594807, Adam Duvall, Adam Duvall flies out sharply to left fielder Steven Kwan., Flyout, 747129, 52.24, 60.75, 41, 387, 104.9, 8, 2, 658648, Pedro Avila, e8320d7e-9f10-4f73-96f9-f3a28db8dae3, ATL, CLE, Fri Apr 26 2024 23:08:33 GMT-0500 (Central Daylight Time)
455117, Martín Maldonado, Martín Maldonado flies out to left fielder Randy Arozarena., Flyout, 746808, 58.46, 77.12, 38, 345, 99.6, 2, 3, 621107, Zach Eflin, b9e7b23a-75ad-4bb1-9bf1-01a80898c958, CWS, TB, Fri Apr 26 2024 23:08:39 GMT-0500 (Central Daylight Time)
650391, Eloy Jiménez, Eloy Jiménez homers (3) on a line drive to left center field.   Rafael Ortega scores., Home Run, 746808, 62.82, 45.3, 21, 410, 108.2, 7, 0, 541640, Erasmo Ramírez, 8533fbb9-2987-48ab-868a-7c943e3086ed, CWS, TB, Fri Apr 26 2024 23:08:45 GMT-0500 (Central Daylight Time)
694671, Wyatt Langford, Wyatt Langford flies out to right fielder Will Benson., Flyout, 745025, 188.21, 70.1, 35, 355, 99.3, 2, 2, 668933, Graham Ashcraft, 04787b83-126a-44a9-8f92-076f7211f33b, TEX, CIN, Fri Apr 26 2024 23:08:50 GMT-0500 (Central Daylight Time)
543760, Marcus Semien, Marcus Semien homers (5) on a fly ball to left field., Home Run, 745025, 10.87, 88.27, 26, 392, 105.6, 8, 1, 608371, Lucas Sims, c2e37b2b-c4c8-4ed0-89b9-f62a85524243, TEX, CIN, Fri Apr 26 2024 23:08:57 GMT-0500 (Central Daylight Time)
657077, Alex Verdugo, Alex Verdugo homers (3) on a fly ball to right field., Home Run, 746000, 224.79, 78.31, 26, 384, 101.4, 2, 1, 607067, Colin Rea, 2156003e-7dc7-4218-81f1-a6b28b11d510, NYY, MIL, Fri Apr 26 2024 23:09:02 GMT-0500 (Central Daylight Time)
687401, Joey Ortiz, Joey Ortiz homers (1) on a line drive to left field.   Brice Turang scores., Home Run, 746000, 16.23, 77.65, 23, 406, 107.9, 2, 1, 661563, Luis Gil, 04a2f2bd-a9a8-4052-9cec-fe3f1102b7f1, MIL, NYY, Fri Apr 26 2024 23:09:10 GMT-0500 (Central Daylight Time)
663368, Blake Perkins, Blake Perkins homers (3) on a fly ball to right center field.    Rhys Hoskins scores., Home Run, 746000, 201.52, 55.27, 29, 391, 100.7, 3, 2, 661563, Luis Gil, 720a08fd-e747-4153-8266-4d78444874cb, MIL, NYY, Fri Apr 26 2024 23:09:13 GMT-0500 (Central Daylight Time)
642715, Willy Adames, Willy Adames flies out to left fielder Alex Verdugo., Flyout, 746000, 46.69, 91.58, 48, 330, 95.1, 7, 2, 642701, Dennis Santana, e29787d8-328c-43f4-bd12-ff0d6cc3b999, MIL, NYY, Fri Apr 26 2024 23:09:16 GMT-0500 (Central Daylight Time)
467793, Carlos Santana, Carlos Santana homers (2) on a fly ball to center field., Home Run, 746243, 97.54, 29.38, 23, 425, 107.0, 2, 1, 663776, Patrick Sandoval, 3169fce3-ef00-4e53-a279-25a28076d671, MIN, LAA, Fri Apr 26 2024 23:09:19 GMT-0500 (Central Daylight Time)
621028, Kevin Newman, Kevin Newman homers (2) on a fly ball to left center field., Home Run, 745269, 50.82, 56.28, 33, 398, 100.9, 6, 0, 676106, Emerson Hancock, fcade5e1-ac0e-465a-80f5-dbd91649b302, AZ, SEA, Fri Apr 26 2024 23:09:21 GMT-0500 (Central Daylight Time)
668942, Josh Rojas, Josh Rojas homers (2) on a fly ball to right center field., Home Run, 745269, 200.9, 52.95, 25, 405, 108.4, 1, 0, 668678, Zac Gallen, 06f3b2a2-c32c-4014-a6c6-6691d53fe76f, SEA, AZ, Fri Apr 26 2024 23:09:23 GMT-0500 (Central Daylight Time)
641598, Mitch Garver, Mitch Garver homers (2) on a fly ball to left field., Home Run, 745269, 20.3, 96.14, 41, 362, 103.1, 2, 2, 668678, Zac Gallen, 8cc22d02-8760-4db4-9f75-8860caa6925d, SEA, AZ, Fri Apr 26 2024 23:09:26 GMT-0500 (Central Daylight Time)
571745, Mitch Haniger, Mitch Haniger hits a grand slam (4) to left center field.   Josh Rojas scores.    Julio Rodríguez scores.    Cal Raleigh scores., Home Run, 745269, 81.71, 48.04, 32, 389, 101.5, 6, 0, 543518, Scott McGough, f24464b3-4960-4286-9ed2-a15bd1d37386, SEA, AZ, Fri Apr 26 2024 23:09:29 GMT-0500 (Central Daylight Time)
656941, Kyle Schwarber, Kyle Schwarber homers (7) on a fly ball to right center field., Home Run, 745424, 201.83, 65.56, 38, 379, 107.3, 1, 0, 605397, Joe Musgrove, c8d9dbc8-cce0-46e9-b47a-91f3259c33ef, PHI, SD, Fri Apr 26 2024 23:09:32 GMT-0500 (Central Daylight Time)
547180, Bryce Harper, Bryce Harper homers (6) on a fly ball to right field., Home Run, 745424, 232.94, 78.44, 33, 396, 106.6, 3, 0, 605397, Joe Musgrove, 63e9aae9-3262-463d-a5cd-2d057d18146f, PHI, SD, Fri Apr 26 2024 23:09:34 GMT-0500 (Central Daylight Time)
669016, Brandon Marsh, Brandon Marsh homers (6) on a fly ball to right field.    J.T. Realmuto scores., Home Run, 745424, 204.52, 64.02, 24, 385, 105.8, 3, 1, 605397, Joe Musgrove, 2cc8aae1-0bee-4210-8ab6-cfa245aa39df, PHI, SD, Fri Apr 26 2024 23:09:37 GMT-0500 (Central Daylight Time)
592206, Nick Castellanos, Nick Castellanos homers (1) on a fly ball to left center field., Home Run, 745424, 55.54, 53.88, 31, 398, 99.1, 3, 1, 605397, Joe Musgrove, 61d66104-8a9d-41f4-990b-ed31cc3dbd90, PHI, SD, Fri Apr 26 2024 23:10:31 GMT-0500 (Central Daylight Time)
592663, J.T. Realmuto, J.T. Realmuto flies out sharply to right fielder Fernando Tatis Jr., Flyout, 745424, 206.92, 85.91, 41, 344, 100.5, 4, 3, 669093, Jeremiah Estrada, acda0431-bd86-4039-8934-365d278f9b21, PHI, SD, Fri Apr 26 2024 23:10:38 GMT-0500 (Central Daylight Time)
688363, Graham Pauley, Graham Pauley flies out to right fielder Nick Castellanos., Flyout, 745424, 177.74, 64.98, 35, 376, 99.7, 2, 3, 605400, Aaron Nola, 8b64fdbb-a74a-47b5-a38b-a8b8fecce174, SD, PHI, Fri Apr 26 2024 23:10:44 GMT-0500 (Central Daylight Time)
630105, Jake Cronenworth, Jake Cronenworth flies out to left fielder Brandon Marsh., Flyout, 745424, 59.88, 66.74, 31, 366, 99.0, 6, 2, 605400, Aaron Nola, 9c4dc39b-20b8-484f-a82d-cf2200da4525, SD, PHI, Fri Apr 26 2024 23:10:47 GMT-0500 (Central Daylight Time)
688363, Graham Pauley, Graham Pauley homers (2) on a fly ball to center field.   Luis Campusano scores., Home Run, 745424, 114.33, 29.67, 25, 419, 105.0, 7, 0, 605400, Aaron Nola, c9a13185-982d-4be7-ba64-d96d7752cf64, SD, PHI, Fri Apr 26 2024 23:10:50 GMT-0500 (Central Daylight Time)
656305, Matt Chapman, Matt Chapman flies out to right fielder Edward Olivares., Flyout, 745347, 191.73, 83.76, 25, 346, 100.2, 4, 3, 682990, Quinn Priester, a4bf7a39-361d-4502-9c43-96e5f9863d30, SF, PIT, Fri Apr 26 2024 23:10:53 GMT-0500 (Central Daylight Time)
664761, Alec Bohm, Alec Bohm flies out sharply to center fielder José Azocar., Flyout, 745424, 175.9, 56.89, 30, 373, 100.1, 9, 1, 663568, Stephen Kolek, d6c8343d-a027-40c6-b436-c3cb66ab1485, PHI, SD, Fri Apr 26 2024 23:15:28 GMT-0500 (Central Daylight Time)
669127, Shea Langeliers, Shea Langeliers lines out sharply to left fielder Colton Cowser., Lineout, 747050, 60.31, 57.44, 19, 386, 107.0, 3, 3, 669203, Corbin Burnes, 5c800f61-c896-41b4-b5a4-ec5aeef270e4, OAK, BAL, Fri Apr 26 2024 23:29:26 GMT-0500 (Central Daylight Time)
656775, Cedric Mullins, Cedric Mullins homers (6) on a fly ball to right field., Home Run, 747050, 225.28, 82.03, 26, 377, 100.6, 4, 1, 548389, Ross Stripling, 2894f383-363b-4543-b91f-93ccc3f55e4d, BAL, OAK, Fri Apr 26 2024 23:29:33 GMT-0500 (Central Daylight Time)
