"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"FF","2024-03-30","91.7","-2.63","5.65","Rengifo, Luis",650859,657097,"field_out","hit_into_play",,,,,4,"Luis Rengifo lines out to left fielder Austin Hays.","R","L","R","BAL","LAA","X",7,"line_drive",2,0,2024,"-0.82","1.39","-0.79","2.56",,,,1,8,"Top",74.54,73.34,,,543510,,,6.436850119476464,-133.39776102350442,-4.990951242066514,-11.207095522761966,28.01175169242271,-14.63433385025688,"3.15","1.47",335,"96",22,"91.8",2501,"6.3",747063,657097,543510,663624,676059,602104,683002,669720,656775,681297,"54.21",0.231,0.254,"0",1,0,0,3,64,3,"4-Seam Fastball",12,1,1,12,1,12,1,12,"Strategic","Standard",221,"0","-0.235",,
"FF","2024-03-30","96.2","-2.1","4.83","Ortiz, Joey",687401,621242,"field_out","hit_into_play",,,,,5,"Joey Ortiz lines out to center fielder Harrison Bader.","R","R","R","NYM","MIL","X",8,"line_drive",1,0,2024,"-1.17","1.1","-0.03","2.38",,,,1,9,"Top",152.66,80.33,,,682626,,,8.400897226263128,-139.87121733122967,-3.524957846778652,-17.251670635745146,30.897012153045825,-17.083410489542057,"3.29","1.49",303,"99.4",15,"99.1",2243,"7.9",745850,621242,682626,624413,643446,683146,596019,607043,664056,621466,"52.61",0.766,0.734,"0",1,0,0,4,80,2,"4-Seam Fastball",5,7,7,5,7,5,7,5,"Standard","Standard",229,"0.006","-0.188",,
"ST","2024-03-30","77.8","2.91","4.61","Lee, Jung Hoo",808982,676680,"home_run","hit_into_play",,,,,6,"Jung Hoo Lee homers (1) on a fly ball to right center field.","R","L","L","SD","SF","X",,"fly_ball",1,1,2024,"-1.49","0.79","0.6","2.66",,,,1,8,"Top",193.37,49.05,,,543309,,,-2.223797508101172,-113.24306335253863,1.3013996974876418,-12.275854412182566,22.309204125339985,-25.892650424397136,"3.41","1.56",406,"104.4",32,"77",2803,"5.9",745436,676680,543309,630105,593428,666703,673490,595777,701538,665487,"54.64",0.757,1.515,"2",1,0,3,6,56,3,"Sweeper",1,3,3,1,4,1,4,1,"Standard","Standard",274,"-0.069","1.004",,
"FF","2024-03-30","93.5","-2.7","6.17","Maldonado, Martín",455117,656412,"field_out","hit_into_play",,,,,6,"Martín Maldonado flies out to center fielder Parker Meadows.","R","R","R","CWS","DET","X",8,"fly_ball",3,2,2024,"-0.73","1.3","0.33","2.19",,,,2,4,"Bot",104.68,41.51,,,608348,,,9.475048296348142,-135.65560292421088,-7.408528677451359,-11.122122237387574,29.360834551018282,-14.687135979122154,"3.15","1.45",401,"102.5",30,"94",2568,"6.7",746818,656412,608348,679529,690993,656716,595879,592192,678009,682985,"53.77",0.683,1.279,"0",1,0,0,6,38,6,"4-Seam Fastball",6,3,6,3,3,6,6,3,"Standard","Standard",216,"-0.005","-0.121",,
"FF","2024-03-30","94.3","-1.23","5.78","Henderson, Gunnar",683002,656288,"home_run","hit_into_play",,,,,14,"Gunnar Henderson homers (1) on a fly ball to center field.","R","L","R","BAL","LAA","X",,"fly_ball",3,2,2024,"-0.76","1.36","0.34","1.3",,,,0,1,"Bot",154.79,31.91,,,681351,,,5.750878468488246,-136.88828414747155,-8.895373372252033,-10.880027949805735,33.629965763994676,-13.202013174468396,"3.72","1.78",419,"106.6",29,"93.7",2188,"6.3",747063,656288,681351,694384,592273,543685,687263,621493,545361,543305,"54.18",0.94,1.911,"2",1,0,3,6,5,6,"4-Seam Fastball",0,0,0,0,0,1,1,0,"Infield shade","Standard",216,"0.102","0.929",,
"FF","2024-03-30","93.5","-2.35","5.24","Gomes, Yan",543228,489446,"field_out","hit_into_play",,,,,2,"Yan Gomes flies out to center fielder Leody Taveras.","R","R","R","TEX","CHC","X",8,"fly_ball",2,2,2024,"-1.27","1.38","0.18","3.17",,,643265,0,8,"Top",149.35,61.21,,,641680,,,9.31438864438637,-135.79011068076966,-2.569509226103311,-17.786084827426976,31.91797161028182,-14.840454001176061,"3.22","1.49",346,"95.4",37,"93.1",2453,"6.3",745037,489446,641680,665120,543760,673962,608369,694497,665750,666969,"54.17",0.094,0.186,"0",1,0,0,3,59,5,"4-Seam Fastball",5,2,2,5,2,5,2,5,"Standard","Standard",227,"0.037","-0.365",,
"CU","2024-03-30","82.8","-2.49","5.93","Kirilloff, Alex",666135,663704,"field_out","hit_into_play",,,,,4,"Alex Kirilloff flies out to center fielder Kyle Isbel.   Edouard Julien to 3rd.","R","L","R","KC","MIN","X",8,"fly_ball",1,1,2024,"1.13","-0.87","-0.38","2.47",,666397,,0,8,"Top",148.34,46.5,,,521692,,,2.6342201584771074,-120.61450955600108,0.32185532658118166,10.43081596935948,24.51263865668299,-40.91900023101794,"3.3","1.64",381,"98.8",29,"83.1",2716,"6.5",746333,663704,521692,686469,641658,672580,677951,669004,664728,592669,"53.97",0.506,0.874,"0",1,0,0,6,57,3,"Curveball",1,0,0,1,0,1,0,1,"Standard","Standard",51,"0.025","-0.357",,
"FF","2024-03-30","100.1","-2.24","6.24","Rocchio, Brayan",677587,695243,"double","hit_into_play",,,,,1,"Brayan Rocchio doubles (3) on a sharp line drive to center fielder JJ Bleday.","R","L","R","OAK","CLE","X",8,"line_drive",1,2,2024,"-0.89","1.57","-0.52","2.86",,,,1,9,"Top",101.96,27.89,,,668832,,,6.891493779310702,-145.31965472598523,-7.609712309772892,-14.266862642012882,38.79182092707781,-8.361332768792657,"3.06","1.39",381,"102.6",19,"99.9",2517,"6.6",745684,695243,668832,676116,680869,605204,687231,664913,668709,671732,"53.86",0.48,0.634,"1.25",1,1,1,5,81,4,"4-Seam Fastball",3,10,10,3,10,3,10,3,"Standard","Standard",214,"0","0.458",,
"FF","2024-03-30","96.3","2.79","5.75","Joe, Connor",656582,677960,"field_out","hit_into_play",,,,,3,"Connor Joe flies out to right fielder Jesús Sánchez.","R","R","L","MIA","PIT","X",9,"fly_ball",2,2,2024,"0.74","1.22","0.53","3.11",,,,0,1,"Top",217.25,113.71,,,542194,,,-7.609983839862544,-139.97653680976705,-4.1098707455734305,11.55995969233354,33.87479304533428,-15.443460226410284,"3.15","1.47",308,"89",27,"95",2297,"5.7",746087,677960,542194,605137,650333,669394,641313,624503,665862,660821,"54.77",0.063,0.073,"0",1,0,0,3,1,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",135,"0.022","-0.2",,
"CH","2024-03-30","83.9","-2.07","5.06","Albies, Ozzie",645277,605400,"home_run","hit_into_play",,,,,7,"Ozzie Albies homers (1) on a fly ball to right center field.    Ronald Acuña Jr.  scores.","R","L","R","PHI","ATL","X",,"fly_ball",1,1,2024,"-0.95","0.51","-0.39","1.61",,,660670,0,1,"Top",179.05,50.01,,,592663,,,5.898109571676255,-122.14212585942799,-2.659203770390678,-10.667564413361777,22.980013925815378,-26.742709039122335,"3.26","1.6",391,"97.3",29,"85.8",1454,"7.4",745599,605400,592663,547180,681082,664761,607208,593160,679032,592206,"53.15",0.334,0.567,"2",1,0,3,5,2,3,"Changeup",0,0,0,0,2,0,2,0,"Standard","Standard",246,"-0.158","1.57",,
"FF","2024-03-30","97.9","-2.62","6.6","Loftin, Nick",679845,660896,"field_out","hit_into_play",,,,,2,"Nick Loftin flies out to center fielder Byron Buxton.","R","R","R","KC","MIN","X",8,"fly_ball",2,2,2024,"-0.83","1.39","-0.18","3.21",,,,1,7,"Bot",109.43,56.4,,,543877,,,8.405331212598856,-142.25568249686108,-6.749102163188842,-13.221245616486028,33.99061415844892,-11.930054547973427,"3.45","1.62",355,"97.3",35,"96.7",2444,"5.8",746333,660896,543877,467793,666397,650489,621043,668885,621439,666135,"54.7",0.157,0.3,"0",1,0,0,3,54,5,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",214,"-0.014","-0.144",,
"FC","2024-03-30","87.6","-1.79","5.12","Merrifield, Whit",593160,445926,"field_out","hit_into_play",,,,,2,"Whit Merrifield flies out to right fielder Ronald Acuña Jr.","R","R","R","PHI","ATL","X",9,"fly_ball",1,2,2024,"0.14","1.15","-0.01","3.27",,592206,681082,2,1,"Bot",162.54,83.75,,,518595,,,3.988141092323836,-127.71104523537686,-0.7965974069612362,0.8446150484158849,23.214214574700314,-19.54049184303849,"3.26","1.51",300,"84.7",35,"88.1",2237,"6.2",745599,445926,518595,621566,645277,663586,606115,672284,671739,660670,"54.29",0.009,0.012,"0",1,0,0,3,13,5,"Cutter",3,2,3,2,2,3,3,2,"Standard","Standard",215,"-0.037","-0.313",,
"FF","2024-03-30","86.2","-4.37","2.7","Kemp, Tony",643393,643256,"field_out","hit_into_play",,,,,11,"Tony Kemp flies out to right fielder Jo Adell.","R","L","R","BAL","LAA","X",9,"fly_ball",1,2,2024,"-0.6","0.63","-0.08","3.64",,,,0,8,"Bot",194.24,75.12,,,681351,,,11.421982205431599,-124.72538038157678,7.305065273759333,-8.570469932124542,25.10468764121986,-27.475808349526297,"3.12","1.47",348,"93.4",31,"86.2",2268,"6.6",747063,643256,681351,694384,592273,650859,687263,621493,666160,666176,"53.93",0.137,0.217,"0",1,0,0,3,66,5,"4-Seam Fastball",12,1,12,1,1,12,12,1,"Infield shade","Standard",259,"0","-0.165",,
"FC","2024-03-30","90.1","-1.13","5.42","Springer, George",543807,664208,"field_out","hit_into_play",,,,,7,"George Springer lines out to center fielder Jose Siri.","R","R","R","TB","TOR","X",8,"line_drive",0,2,2024,"0.04","1.45","-0.4","2.16",,676391,624415,2,7,"Top",108.23,80.15,,,650907,,,1.763487142557576,-131.16088882873362,-5.283022956957884,0.022725525489502088,28.80636062638401,-14.513504113151063,"3.6","1.63",300,"82.1",29,"91.4",2587,"7.1",745119,664208,650907,650490,678554,670623,676609,668227,642350,642708,"53.38",0.114,0.125,"0",1,0,0,3,57,4,"Cutter",3,1,1,3,1,3,1,3,"Standard","Standard",198,"0.064","-0.309",,
"ST","2024-03-30","79.9","4.43","4.43","Nimmo, Brandon",607043,571948,"field_out","hit_into_play",,,,,6,"Brandon Nimmo lines out sharply to center fielder Sal Frelick.","R","L","L","NYM","MIL","X",8,"line_drive",0,0,2024,"-1.33","-0.07","0.43","2.65",,,,2,8,"Bot",125.3,189.07,,,661388,,,-6.333768106061923,-116.18240228283506,2.960693049629503,-10.923066056578351,21.32574358987305,-33.54745964621456,"3.5","1.64",351,"102.4",19,"80.6",1937,"6.8",745850,571948,661388,641343,668930,687401,642715,592885,686217,694192,"53.73",0.42,0.57,"0",1,0,0,5,78,1,"Sweeper",5,7,5,7,7,5,5,7,"Standard","Standard",301,"-0.016","-0.094",,
"SL","2024-03-30","87.5","2.08","6.02","Riley, Austin",663586,642397,"double","hit_into_play",,,,,8,"Austin Riley doubles (1) on a sharp line drive to center fielder Johan Rojas.","R","R","L","PHI","ATL","X",8,"line_drive",1,0,2024,"-0.04","0.14","0","2.03",,,,1,8,"Top",100.05,44.97,,,592663,,,-4.954805489835074,-127.30021581010828,-3.7843943295418403,0.5726646948384603,25.971088153320085,-30.104169980399213,"3.5","1.64",385,"105.5",21,"87.7",2242,"6.4",745599,642397,592663,664761,681082,624641,607208,593160,679032,592206,"54.07",0.831,1.281,"1.25",1,1,1,6,69,2,"Slider",4,11,11,4,11,4,11,4,"Standard","Standard",246,"-0.001","0.389",,
"FF","2024-03-30","95.4","-0.16","6.1","Betts, Mookie",605141,664854,"home_run","hit_into_play",,,,,2,"Mookie Betts homers (4) on a fly ball to left center field.","R","R","R","LAD","STL","X",,"fly_ball",1,1,2024,"-0.22","1.48","-0.13","2.82",,,,1,9,"Bot",73.78,42.23,,,671056,,,0.5664553495329024,-138.85040079361846,-6.382917249985269,-2.947671603638292,31.14821335288022,-11.747114652128364,"3.14","1.5",388,"100.1",29,"96.1",2408,"6.7",746168,664854,671056,502671,669357,571448,543063,680977,687363,672279,"53.8",0.58,1.075,"2",1,0,3,6,73,3,"4-Seam Fastball",3,5,3,5,5,4,4,5,"Standard","Standard",198,"0.065","1.004",,
"FF","2024-03-30","95","-3.01","5.39","Scott II, Victor",687363,543339,"field_out","hit_into_play",,,,,1,"Victor Scott II lines out sharply to right fielder Jason Heyward.","R","L","R","LAD","STL","X",9,"line_drive",0,2,2024,"-0.59","1.39","-0.33","3.4",,,,0,6,"Top",183.54,71.71,,,669257,,,8.389875777561883,-138.07215234139738,-2.6446710062182532,-9.359447527613298,30.75969411157094,-14.02297112533458,"3.3","1.5",345,"102.8",19,"95.5",2412,"6.7",746168,543339,669257,518692,666158,571970,605141,606192,681546,518792,"53.85",0.48,0.634,"0",1,0,0,5,41,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",220,"0.03","-0.144",,
"CH","2024-03-30","86.2","1.65","5.47","Betts, Mookie",605141,668941,"double","hit_into_play",,,,,8,"Mookie Betts doubles (2) on a line drive to left fielder Brendan Donovan.","R","R","L","LAD","STL","X",7,"line_drive",1,1,2024,"1.34","0.24","0.23","1.91",,,,0,7,"Bot",48.95,125.84,,,671056,,,-5.9913742126550105,-125.51215087558145,-2.745220448249277,15.388212611799394,23.404748542634866,-29.34572304792985,"3.14","1.5",323,"105.1",17,"85.1",1629,"5.4",746168,668941,671056,502671,669357,571448,543063,680977,687363,672279,"55.15",0.554,0.653,"1.25",1,1,1,5,58,3,"Changeup",2,5,2,5,5,2,2,5,"Standard","Standard",108,"0.067","0.629",,
"SI","2024-03-30","95.3","-2.6","5.77","Julien, Edouard",666397,663704,"double","hit_into_play",,,,,4,"Edouard Julien doubles (1) on a sharp fly ball to left fielder MJ Melendez.","R","L","R","KC","MIN","X",7,"fly_ball",1,1,2024,"-1.54","0.71","-0.7","2.85",,,,0,8,"Top",45.83,76.38,,,521692,,,8.49499199305355,-138.5653148633955,-3.6188891481460277,-21.701607447038036,31.749659667547224,-22.413656589177755,"3.37","1.7",361,"100.3",24,"95.8",2271,"6.7",746333,663704,521692,686469,641658,672580,677951,669004,664728,592669,"53.83",0.523,0.821,"1.25",1,1,1,6,56,3,"Sinker",1,0,0,1,0,1,0,1,"Strategic","Standard",230,"-0.149","0.629",,
"SL","2024-03-30","84.2","1.7","6.38","Mead, Curtis",678554,641835,"field_out","hit_into_play",,,,,14,"Curtis Mead lines out to center fielder Daulton Varsho.","R","R","L","TB","TOR","X",8,"line_drive",1,1,2024,"-0.11","0.09","0.12","1.3",,,,0,8,"Bot",113.88,60.88,,,661531,,,-3.4478357512042943,-122.38076555908785,-5.4786702855126315,-0.2964524378109293,28.828864597824516,-30.24134607168905,"3.47","1.62",343,"93.4",24,"84",2308,"6.6",745119,641835,661531,665489,624415,457759,666182,676391,662139,543807,"53.86",0.146,0.179,"0",1,0,0,3,65,3,"Slider",4,1,4,1,1,4,4,1,"Standard","Standard",356,"-0.003","-0.214",,
"FF","2024-03-30","95.9","-1.5","6.24","Soler, Jorge",624585,666745,"field_out","hit_into_play",,,,,1,"Jorge Soler flies out to center fielder Jackson Merrill.","R","R","R","SD","SF","X",8,"fly_ball",0,1,2024,"-0.87","1.24","-0.42","3.6",605113,,,2,5,"Top",106.66,69.53,,,543309,,,4.790699886162733,-139.44621243579593,-4.100354671734433,-12.46869482954353,34.412790732187325,-15.352208654091825,"3.56","1.72",387,"100.6",25,"94.9",2088,"6",745436,666745,543309,630105,593428,642180,673490,595777,701538,665487,"54.51",0.614,1.021,"0",1,0,0,6,37,2,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Infield shade","Standard",224,"0.021","-0.289",,
"SL","2024-03-30","84.5","-1.85","5.89","Greene, Riley",682985,605154,"field_out","hit_into_play",,,,,8,"Riley Greene flies out sharply to center fielder Luis Robert Jr.","R","L","R","CWS","DET","X",8,"fly_ball",0,1,2024,"0.91","0.28","-0.13","1.68",,,,0,9,"Top",149.05,45.47,,,686676,,,2.2067768074135667,-123.07670207670058,-4.092332678280416,8.847274282546369,23.087031435087784,-28.781783263064863,"3.65","1.76",383,"105.3",23,"85.4",2657,"6.7",746818,605154,686676,657757,670032,660162,669699,643217,673357,666150,"53.79",0.857,1.493,"0",1,0,0,6,75,2,"Slider",6,6,6,6,6,6,6,6,"Standard","Standard",125,"0.058","-0.191",,
"FF","2024-03-30","97.4","-1.52","5.48","Arraez, Luis",650333,683003,"field_out","hit_into_play",,,,,2,"Luis Arraez lines out to left fielder Jack Suwinski.","R","L","R","MIA","PIT","X",7,"line_drive",1,0,2024,"-0.77","1.48","0.03","2.71",,,,0,1,"Bot",77.71,85.9,,,680779,,,6.0401747275778375,-141.47501130742307,-5.326595710969101,-11.746176074152952,37.110401118594936,-11.29902723077295,"3.17","1.5",306,"93.6",22,"98.6",2572,"7.4",746087,683003,680779,656582,669707,663647,665833,669261,572191,668804,"53.07",0.211,0.237,"0",1,0,0,3,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",214,"-0.021","-0.258",,
"FF","2024-03-30","93.2","-1.79","5.52","Benintendi, Andrew",643217,571946,"field_out","hit_into_play",,,,,5,"Andrew Benintendi lines out to center fielder Parker Meadows.","R","L","R","CWS","DET","X",8,"line_drive",1,0,2024,"-0.94","1.49","0.09","2.6",,,,0,9,"Bot",119.7,71,,,608348,,,7.021512302124185,-135.57653962921367,-5.076916978644333,-13.114403072554364,29.656162004538256,-12.918369036855415,"3.27","1.51",319,"99.8",17,"94.7",2413,"7.2",746818,571946,608348,679529,690993,656716,595879,592192,678009,682985,"53.3",0.494,0.543,"0",1,0,0,4,78,2,"4-Seam Fastball",6,6,6,6,6,6,6,6,"Standard","Strategic",214,"-0.057","-0.258",,
"SI","2024-03-30","97","-2.57","5.93","Dubón, Mauricio",643289,641656,"field_out","hit_into_play",,,,,7,"Mauricio Dubón flies out to right fielder Juan Soto.","R","R","R","HOU","NYY","X",9,"fly_ball",0,0,2024,"-1.66","0.58","-0.4","1.88",,,,0,7,"Bot",192.5,94.22,,,669224,,,9.498898439937665,-140.65628850573694,-6.446636466277911,-24.271535030093098,36.04257492482887,-23.032238145944664,"3.3","1.58",307,"89.6",28,"95.4",2073,"5.8",746410,641656,669224,519203,650402,665828,683011,657077,663757,665742,"54.66",0.086,0.126,"0",1,0,0,3,56,1,"Sinker",3,4,3,4,4,3,3,4,"Standard","Standard",230,"-0.049","-0.225",,
"SI","2024-03-30","88.3","4.46","4.33","Baty, Brett",683146,571948,"home_run","hit_into_play",,,,,9,"Brett Baty homers (1) on a fly ball to right center field.    Starling Marte scores.    Francisco Alvarez scores.","R","L","L","NYM","MIL","X",,"fly_ball",0,0,2024,"1.41","0.03","0.74","2.12",516782,,682626,1,8,"Bot",185.68,37.57,,,661388,,,-12.070863521425897,-128.05628629551498,0.7122198229693757,18.011970122763895,26.680188927839612,-32.28509993687123,"3.53","1.62",424,"108.2",29,"88.8",1974,"6.8",745850,571948,661388,641343,668930,687401,642715,592885,686217,694192,"53.71",0.974,1.958,"2",1,0,3,6,76,1,"Sinker",2,7,2,7,7,5,5,7,"Standard","Standard",103,"0.078","1.987",,
"FC","2024-03-30","86.9","-2.96","6.06","Harris II, Michael",671739,641401,"home_run","hit_into_play",,,,,2,"Michael Harris II homers (1) on a fly ball to right center field.","R","L","R","PHI","ATL","X",,"fly_ball",0,0,2024,"-0.34","0.93","-0.07","2.9",,,,0,9,"Top",188.36,61.31,,,592663,,,7.7531568704620035,-126.3524779510094,-3.35946851457125,-5.1677387704043385,24.666018421893387,-21.701571697342214,"3.45","1.57",374,"105",41,"88.4",2117,"7.2",745599,641401,592663,664761,681082,624641,607208,593160,679032,592206,"53.3",0.331,0.641,"2",1,0,3,5,75,1,"Cutter",4,11,11,4,12,4,12,4,"Standard","Standard",200,"-0.001","1",,
"FF","2024-03-29","94.2","-1.66","5.87","Story, Trevor",596115,669923,"field_out","hit_into_play",,,,,2,"Trevor Story flies out to right fielder Luke Raley.","R","R","R","SEA","BOS","X",9,"fly_ball",2,2,2024,"-0.9","1.31","0.23","3.06",,,,0,7,"Top",213.67,111.01,,,663728,,,6.995964705682637,-137.15521555153742,-4.6030834827752205,-12.897259642070608,27.16108386193909,-14.74419682084892,"3.5","1.66",306,"89.7",40,"95.5",2191,"6.8",745276,669923,663728,664034,593871,649966,641487,686527,677594,670042,"53.73",0.009,0.016,"0",1,0,0,3,43,5,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",222,"0.043","-0.2",,
"SL","2024-03-29","79.4","-1.37","5.8","Stanton, Giancarlo",519317,664299,"field_out","hit_into_play",,,,,14,"Giancarlo Stanton lines out to center fielder Jake Meyers.","R","R","R","HOU","NYY","X",8,"line_drive",1,2,2024,"1.04","0.04","0.81","1.62",,,519203,2,6,"Top",135.44,71.44,,,673237,,,2.833489935824077,-115.52687945914974,-2.3761784809285054,8.59416859921892,24.170018208242475,-31.579401868812848,"3.62","1.78",318,"94.8",18,"78.8",2654,"6.1",746412,664299,673237,547989,514888,608324,665161,676801,676694,663656,"54.36",0.46,0.46,"0",1,0,0,4,47,4,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",60,"0.038","-0.163",,
"SL","2024-03-29","84.2","2.62","6.29","Tucker, Kyle",663656,607074,"field_out","hit_into_play",,,,,8,"Kyle Tucker lines out to right fielder Juan Soto.","R","L","L","HOU","NYY","X",9,"line_drive",0,0,2024,"-0.64","-0.35","-0.01","2.12",,,,0,5,"Bot",191.55,93.49,,,669224,,,-4.851463540863143,-122.51440144329572,-2.5605993398351083,-5.362449397251711,25.52497933284145,-35.38208929547636,"3.53","1.68",308,"99.3",15,"84",2450,"6.3",746412,607074,669224,519203,650402,665828,683011,657077,592450,665742,"54.25",0.766,0.734,"0",1,0,0,4,40,1,"Slider",1,0,1,0,0,1,1,0,"Infield shade","Standard",275,"-0.021","-0.225",,
"ST","2024-03-29","79.2","-0.75","6.28","Turner, Justin",457759,650644,"field_out","hit_into_play",,,,,14,"Justin Turner flies out to center fielder Jose Siri.","R","R","R","TB","TOR","X",8,"fly_ball",2,1,2024,"1.52","-0.65","0.99","2.12",,,,2,6,"Top",111.78,56.9,,,666163,,,0.9351171753582715,-115.27212720289128,-0.9338952876111688,13.115662266115029,26.740930396700772,-37.89075026599782,"3.37","1.57",353,"90.3",26,"77.7",2960,"5.8",745117,650644,666163,650490,664040,670623,676609,668227,642350,680700,"54.71",0.117,0.151,"0",1,0,0,3,46,4,"Sweeper",5,1,1,5,1,5,1,5,"Standard","Standard",60,"0.005","-0.113",,
"FF","2024-03-29","94.9","-2.24","5.21","Olson, Matt",621566,554430,"double","hit_into_play",,,,,7,"Matt Olson doubles (1) on a sharp line drive to left fielder Brandon Marsh.","R","L","R","PHI","ATL","X",7,"line_drive",2,2,2024,"-1.28","1.24","-0.42","2.06",,,,2,6,"Top",38.9,104.93,,,592663,,,7.788514804137007,-138.07785460449185,-5.592863940682596,-18.03982552787065,23.55422405943664,-15.242119143544485,"3.53","1.66",316,"101.9",17,"97.7",2460,"7.4",745604,554430,592663,547180,681082,664761,607208,669016,679032,592206,"53.12",0.483,0.545,"1.25",1,1,1,5,42,5,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shade","Standard",229,"-0.028","0.247",,
"CU","2024-03-29","81.3","-3","5.33","Bader, Harrison",664056,642547,"field_out","hit_into_play",,,,,6,"Harrison Bader lines out to center fielder Blake Perkins.","R","R","R","NYM","MIL","X",8,"line_drive",0,0,2024,"0.25","-0.24","0.3","1.96",,,,1,6,"Bot",107.91,69.07,,,661388,,,6.979092497341832,-118.14725996513204,-0.40753783576337566,0.9443311002849948,23.581294047300247,-34.595140187834566,"3.05","1.41",325,"93.7",23,"82",2386,"7",745848,642547,661388,656555,687401,655316,642715,592885,663368,694192,"53.54",0.149,0.174,"0",1,0,0,3,43,1,"Curveball",1,2,1,2,2,1,1,2,"Standard","Standard",69,"-0.028","-0.163",,
